scenario,draw,y,b3,n
annotator1,53,log_depth,-0.020956990853070036,120693
annotator1,55,log_breadth,0.04809844382238077,120693
annotator1,55,log_depth,-0.05162061608999266,120693
annotator1,58,log_breadth,0.022545087678176923,120693
annotator1,58,log_depth,-0.026053941892639224,120693
annotator1,62,log_breadth,0.011516363778088727,120693
annotator1,62,log_depth,-0.017464852883042076,120693
annotator1,65,log_breadth,0.03298548885872037,120693
annotator1,65,log_depth,-0.04199135662598811,120693
annotator1,66,log_breadth,0.032697686962695656,120693
annotator1,66,log_depth,-0.04446661348570984,120693
annotator1,61,log_breadth,0.05147251403550199,120693
annotator1,61,log_depth,-0.05392113268980267,120693
annotator1,63,log_breadth,0.02804338181595238,120693
annotator1,63,log_depth,-0.0304864885382973,120693
annotator1,67,log_breadth,0.037222070631980145,120693
annotator1,67,log_depth,-0.054881152812122275,120693
annotator1,64,log_breadth,0.05149018715313052,120693
annotator1,64,log_depth,-0.05882163839280668,120693
annotator1,74,log_breadth,0.07269147161547916,120693
annotator1,74,log_depth,-0.07042622573398656,120693
annotator1,69,log_breadth,0.040849364900886,120693
annotator1,69,log_depth,-0.041656096275668,120693
annotator1,75,log_breadth,4.5502609926501014e-15,120693
annotator1,75,log_depth,-2.298594871999201e-14,120693
annotator1,68,log_breadth,0.033870765365534405,120693
annotator1,68,log_depth,-0.04767367327563443,120693
annotator1,70,log_breadth,0.03899847179723761,120693
annotator1,70,log_depth,-0.05108019093401537,120693
annotator1,71,log_breadth,0.08500421266483464,120693
annotator1,71,log_depth,-0.07663057668926475,120693
annotator1,73,log_breadth,0.026919789095633556,120693
annotator1,73,log_depth,-0.03784047394171713,120693
annotator1,72,log_breadth,0.07160550758041935,120693
annotator1,72,log_depth,-0.06825205921104988,120693
annotator1,78,log_breadth,0.037658517673273995,120693
annotator1,78,log_depth,-0.03398310702272444,120693
annotator1,80,log_breadth,0.05684943942936729,120693
annotator1,80,log_depth,-0.042112597196677884,120693
annotator1,76,log_breadth,0.07508775681164347,120693
annotator1,76,log_depth,-0.0695943216347784,120693
annotator1,79,log_breadth,0.031839625186082327,120693
annotator1,79,log_depth,-0.04080147092791477,120693
annotator1,77,log_breadth,0.04273375288822921,120693
annotator1,77,log_depth,-0.039515420375903755,120693
annotator1,82,log_breadth,0.054466351950978154,120693
annotator1,82,log_depth,-0.06439815097985417,120693
annotator1,81,log_breadth,0.03438544553724624,120693
annotator1,81,log_depth,-0.034454433902643654,120693
annotator1,89,log_breadth,0.08903741217200371,120693
annotator1,89,log_depth,-0.07367761341402923,120693
annotator1,84,log_breadth,0.05938318718426899,120693
annotator1,84,log_depth,-0.06048845755759489,120693
annotator1,83,log_breadth,0.04209860327963536,120693
annotator1,83,log_depth,-0.04475426282652427,120693
annotator1,93,log_breadth,0.07107206498689313,120693
annotator1,93,log_depth,-0.053617761253308666,120693
annotator1,88,log_breadth,0.06387771207032153,120693
annotator1,88,log_depth,-0.0621741522106218,120693
annotator1,85,log_breadth,0.0337854012976039,120693
annotator1,85,log_depth,-0.053874889921521264,120693
annotator1,91,log_breadth,0.04426822521189884,120693
annotator1,91,log_depth,-0.04604841700097068,120693
annotator1,86,log_breadth,0.039795490742370376,120693
annotator1,86,log_depth,-0.04745320284987213,120693
annotator1,87,log_breadth,0.0487924206653839,120693
annotator1,87,log_depth,-0.05173179187195765,120693
annotator1,92,log_breadth,0.048306405714005685,120693
annotator1,92,log_depth,-0.037048249455551435,120693
annotator1,90,log_breadth,0.014255378419283544,120693
annotator1,90,log_depth,-0.005781464676220061,120693
annotator1,95,log_breadth,0.04533030883470697,120693
annotator1,95,log_depth,-0.038864034336009906,120693
annotator1,98,log_breadth,0.06660605959502784,120693
annotator1,98,log_depth,-0.05716341656380619,120693
annotator1,94,log_breadth,0.05456809899172346,120693
annotator1,94,log_depth,-0.05631228378120505,120693
annotator1,99,log_breadth,0.043777069341808264,120693
annotator1,99,log_depth,-0.05651271350791851,120693
annotator1,97,log_breadth,0.0653959105529565,120693
annotator1,97,log_depth,-0.06579574511126285,120693
annotator1,96,log_breadth,0.02248076510562705,120693
annotator1,96,log_depth,-0.009720922229182572,120693
